19,5,"Row/Col hourly results data begin"
"Hourly Results of CEC Compliance Manager"
,Software:,,"CBECC 2025.2.0.1 (1395)"
,CompMgr:,,"BEMCmpMgr 2025.2.0.1 (625)"
,OpenStudio:,,"3.10.0+e80a80c812"
,EnergyPlus:,,"25.1.0-1c11a3d85f"
,CSE:,,"CSE 0.927.0 EXE"
,Ruleset:,,"CA 2025 Nonresidential, Vers. 1.0 (T24_2025.bin)"
Run Title:,,,"MF88 Individual Supply + Central Exhaust (SZHP)"
Run Date/Time:,,,"2026-05-23 11:42:56"
NonRes Cond. Area:,,,17613
Residential Cond. Area:,,,95028
Model:,,,"Standard"
Model File:,,,"C:\Users\MichaelSawford\A2 Efficiency\P-2050-006.00 SCE T24 Complex HVAC - Documents\4.00-Modeling\EX01a_MF Ventilation\MF88_1A_ISUP_CEXH-SZHP_CZ09\MF88Unit_ISUP_CEXH-SZHP_CZ9.cibd25x"

,,,,Nonres Site Electric Use,,,,,,,,,,,,,Nonres Site Natural Gas Use,,,,,,,,,,,,,Nonres Site Propane Use,,,,,,,,,,,,,Nonres LSC Multipliers,,,Nonres Source Energy Multipliers,,,Nonres CO2 Emissions Multipliers,,,Nonres Elec Demand,Building Wide,,PV/Batt Mults (Res/NRes area weighted avg),,,,Residential Site Electric Use,,,,,,,,,,,,,Residential Site Natural Gas Use,,,,,,,,,,,,,Residential Site Propane Use,,,,,,,,,,,,,Res LSC Multipliers,,,Res Source Energy Multipliers,,,Res CO2 Emissions Multipliers,,,Res Elec Demand,
1,1,9, 01/01 09,0.0107274,0,1.62497,0,0.0296276,1.20871,1.67324,1.7613,0,0,0,4.54728,6.30858,152.583,0,0,0,0,0,0,0,0,0,0,152.583,152.583,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68693,626.966,894.518,2.68137,89.9626,100,0.000141871,0.0054633,0.006288,0,-87.7728,0,6.59324,2.68137,0.000141871,0,3.1418,0,6.24362,0,1.73611,29.094,7.8023,15.747,25.1337,2.52836,7.32383,48.0178,98.7507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76122,1269.81,1106.78,2.68137,89.9626,100,0.000141871,0.0060051,0.006288,0,
1,1,10, 01/01 10,0.00730364,0,1.22537,0,0.0125578,1.35782,1.67324,1.7613,0,0,0,4.27629,6.03759,109.362,0,0,0,0,0,0,0,0,0,0,109.362,109.362,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68395,626.966,894.518,2.3791,89.9626,100,0.000125878,0.0054633,0.006288,0,-134.72,0,6.59033,2.3791,0.000125878,0,2.01324,0,6.1723,0,0.0341245,29.2907,7.8023,15.1699,38.4978,2.15654,7.32383,45.3127,108.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75832,1269.81,1106.78,2.3791,89.9626,100,0.000125878,0.0060051,0.006288,0,
1,1,11, 01/01 11,0.00310538,0,1.22537,0,0.00917425,2.97298,6.69294,7.0452,0,0,0,10.9036,17.9488,55.2925,0,0,0,0,0,0,0,0,0,0,55.2925,55.2925,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68678,626.966,894.518,2.83208,89.9626,100,0.000149846,0.0054633,0.006288,0,-164.057,15.1431,6.5931,2.83208,0.000149846,0,1.32051,0,6.1376,0,0,30.0028,7.93725,15.4705,60.8008,2.00781,7.32383,45.3982,131.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76108,1269.81,1106.78,2.83208,89.9626,100,0.000149846,0.0060051,0.006288,0,
1,1,12, 01/01 12,0.00148966,0,1.22537,0,0.0072448,3.1751,6.69294,7.0452,0,0,0,11.1022,18.1474,27.6133,0,0,0,0,0,0,0,0,0,0,27.6133,27.6133,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69432,626.966,894.518,2.70532,89.9626,100,0.000143139,0.0054633,0.006288,0,-175.023,35.4776,6.60047,2.70532,0.000143139,0,0.913832,0,6.1193,0,0,30.9782,7.93725,15.2361,51.0636,1.85908,7.32383,45.9486,121.431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76842,1269.81,1106.78,2.70532,89.9626,100,0.000143139,0.0060051,0.006288,0,
1,1,13, 01/01 13,0.000957429,0,1.22537,0,0.00484948,3.59642,9.2028,10.5678,0,0,0,14.0304,24.5982,17.7475,0,0,0,0,0,0,0,0,0,0,17.7475,17.7475,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69056,626.966,894.518,2.82681,89.9626,100,0.000149566,0.0054633,0.006288,0,-170.201,41.8624,6.59679,2.82681,0.000149566,0,0.622672,0,6.11575,0,0,23.9289,8.17118,15.5726,40.4757,1.56163,7.32383,38.8385,103.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76476,1269.81,1106.78,2.82681,89.9626,100,0.000149566,0.0060051,0.006288,0,
1,1,14, 01/01 14,0.000281379,0,1.25125,0,0.00393221,3.53967,9.2028,10.5678,0,0,0,13.9979,24.5657,5.21581,0,0,0,0,0,0,0,0,0,0,5.21581,5.21581,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69101,626.966,894.518,2.88089,89.9626,100,0.000152428,0.0054633,0.006288,0,-104.38,6.36956,6.59724,2.88089,0.000152428,0,0.394815,0,6.10831,0,0,2.71842,8.17118,16.0116,31.1787,1.56163,7.32383,17.3927,73.4684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7652,1269.81,1106.78,2.88089,89.9626,100,0.000152428,0.0060051,0.006288,0,
1,1,15, 01/01 15,0,0,1.33197,0,0,3.40809,9.2028,10.5678,0,0,0,13.9429,24.5107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69114,626.966,894.518,2.92757,89.9626,100,0.000154898,0.0054633,0.006288,0,-85.5835,0,6.59736,2.92757,0.000154898,0,0.315587,0,6.10647,0,0,21.9673,8.17118,16.7368,19.4766,1.56163,7.32383,36.5606,81.6594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76532,1269.81,1106.78,2.92757,89.9626,100,0.000154898,0.0060051,0.006288,0,
1,1,16, 01/01 16,0,0,1.375,0,0,3.47293,9.2028,10.5678,0,0,0,14.0507,24.6185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99593,626.966,894.518,3.29537,89.9626,100,0.000174358,0.0054633,0.006288,0,-52.3544,0,6.89562,3.29537,0.000174358,0,0.369942,0,6.10647,0,0,4.94264,8.17118,17.5396,16.3247,1.93345,7.32383,19.5902,62.7118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06237,1269.81,1106.78,3.29537,89.9626,100,0.000174358,0.0060051,0.006288,0,
1,1,17, 01/01 17,0.000526532,0,1.36081,0,0.00376508,3.61061,9.2028,10.5678,0,0,0,14.1785,24.7463,9.76011,0,0,0,0,0,0,0,0,0,0,9.76011,9.76011,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29891,626.966,894.518,3.86875,89.9626,100,0.000204695,0.0054633,0.006288,0,-6.36041,0,7.1921,3.86875,0.000204695,0,0.547925,0,6.10793,0,0,17.6079,8.17118,19.5349,29.4407,2.30527,7.32383,32.4349,91.0396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.35764,1269.81,1106.78,3.86875,89.9626,100,0.000204695,0.0060051,0.006288,0,
1,1,18, 01/01 18,0.00252946,0,1.22537,0,0.00432269,3.40924,6.69294,7.0452,0,0,0,11.3344,18.3796,46.0531,0,0,0,0,0,0,0,0,0,0,46.0531,46.0531,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35179,626.966,894.518,3.94448,89.9626,100,0.000208702,0.0054633,0.006288,0,0,0,7.24384,3.94448,0.000208702,0,0.946056,0,6.11587,0,0,29.0062,8.10371,21.7804,37.8022,3.27199,7.32383,44.1718,114.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.40918,1269.81,1106.78,3.94448,89.9626,100,0.000208702,0.0060051,0.006288,0,
1,1,19, 01/01 19,0.00355883,0,1.22537,0,0.00439992,2.55392,3.34647,3.5226,0,0,0,7.13372,10.6563,61.5259,0,0,0,0,0,0,0,0,0,0,61.5259,61.5259,0,0,0,0,0,0,0,0,0,0,0,0,0,6.46029,626.966,894.518,4.16914,89.9626,100,0.000220589,0.0054633,0.006288,0,0,-65.4026,7.35001,4.16914,0.000220589,0,1.21553,0,6.13116,0,0.016285,30.0149,8.01373,23.3922,40.703,6.24653,7.32383,45.3916,123.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.51492,1269.81,1106.78,4.16914,89.9626,100,0.000220589,0.0060051,0.006288,0,
1,1,20, 01/01 20,0,0,0,0,0,2.65665,0.836618,0.88065,0,0,0,3.49327,4.37392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55135,626.966,894.518,4.37739,89.9626,100,0.000231608,0.0054633,0.006288,0,0,-23.8118,7.43912,4.37739,0.000231608,0,1.32555,0,6.13897,0,0.0960498,15.3733,7.94625,24.3097,23.7728,8.70052,7.32383,30.8801,94.987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.60367,1269.81,1106.78,4.37739,89.9626,100,0.000231608,0.0060051,0.006288,0,
1,1,21, 01/01 21,0,0,0,0,0,2.29128,0.836618,0.88065,0,0,0,3.1279,4.00855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54047,626.966,894.518,4.33943,89.9626,100,0.000229599,0.0054633,0.006288,0,0,0,7.42848,4.33943,0.000229599,0,1.36307,0,6.14647,0,0.0877491,22.163,7.94625,25.2048,13.0948,8.40306,7.32383,37.7065,91.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.59307,1269.81,1106.78,4.33943,89.9626,100,0.000229599,0.0060051,0.006288,0,
1,1,22, 01/01 22,0,0,0,0,0,1.68097,0.836618,0.88065,0,0,0,2.51759,3.39824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64531,626.966,894.518,4.51762,89.9626,100,0.000239027,0.0054633,0.006288,0,0,0,7.53107,4.51762,0.000239027,0,1.40789,0,6.15506,0,0,31.3709,7.94625,24.9313,12.5956,7.13889,7.32383,46.8801,98.8697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69524,1269.81,1106.78,4.51762,89.9626,100,0.000239027,0.0060051,0.006288,0,
1,1,23, 01/01 23,0,0,0,0,0,0.883338,0.836618,0.88065,0,0,0,1.71996,2.60061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.34658,626.966,894.518,4.52964,89.9626,100,0.000239663,0.0054633,0.006288,0.000277533,0,0,8.2173,4.52964,0.000239663,0.000277533,1.83026,0,6.17538,0,0.0137705,4.42122,7.61334,21.6667,16.2845,4.68489,7.32383,20.054,70.0139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.37868,1269.81,1106.78,4.52964,89.9626,100,0.000239663,0.0060051,0.006288,0.000277533,
1,1,24, 01/01 24,0,0,0,0,0,0.560024,0.836618,0.88065,0,0,0,1.39664,2.27729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.44597,626.966,894.518,4.53692,89.9626,100,0.000240048,0.0054633,0.006288,0.000718441,0,0,9.2931,4.53692,0.000240048,0.000718441,2.34756,0,6.20756,0,0.0802272,0.55497,7.61334,18.3873,13.104,2.90017,7.32383,16.8037,58.519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.45012,1269.81,1106.78,4.53692,89.9626,100,0.000240048,0.0060051,0.006288,0.000718441,
1,2,1, 01/02 01,0,0,0,0,0,0.54669,0.836618,0.88065,0,0,0,1.38331,2.26396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5414,626.966,894.518,8.44344,89.9626,100,0.000446742,0.0054633,0.006288,0.000518385,0,0,11.3436,8.44344,0.000446742,0.000518385,2.84068,0,6.23395,0,1.76415,16.3767,7.61334,15.0007,5.32634,1.71036,7.32383,34.8288,64.1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4923,1269.81,1106.78,8.44344,89.9626,100,0.000446742,0.0060051,0.006288,0.000518385,
1,2,2, 01/02 02,0,0,0,0,0,0.553266,0.836618,0.88065,0,0,0,1.38988,2.27053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.59457,626.966,894.518,8.43068,89.9626,100,0.000446067,0.0054633,0.006288,0.000175212,0,0,10.4171,8.43068,0.000446067,0.000175212,2.99909,0,6.24357,0,1.7575,3.00726,7.61334,13.6979,4.91985,1.4129,7.32383,21.6208,48.9753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5695,1269.81,1106.78,8.43068,89.9626,100,0.000446067,0.0060051,0.006288,0.000175212,
1,2,3, 01/02 03,0,0,0,0,0,0.553216,0.836618,0.88065,0,0,0,1.38983,2.27048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.17595,626.966,894.518,8.07648,89.9626,100,0.000427327,0.0054633,0.006288,0.000173941,0,0,10.0074,8.07648,0.000427327,0.000173941,3.24169,0,6.26787,0,1.7551,2.03077,7.61334,13.1815,5.3463,1.11545,7.32383,20.9088,47.8758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1615,1269.81,1106.78,8.07648,89.9626,100,0.000427327,0.0060051,0.006288,0.000173941,
1,2,4, 01/02 04,0,0,0,0,0,0.273352,0.836618,0.88065,0,0,0,1.10997,1.99062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.84334,626.966,894.518,5.75461,89.9626,100,0.000304476,0.0054633,0.006288,0.000305397,0,0,8.7034,5.75461,0.000304476,0.000305397,3.82497,0,6.32996,0,1.74943,2.9849,7.61334,13.1041,5.31632,1.26418,7.32383,22.5026,49.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.86281,1269.81,1106.78,5.75461,89.9626,100,0.000304476,0.0060051,0.006288,0.000305397,
1,2,5, 01/02 05,0,0,0,0,0,0.546638,0.836618,0.88065,0,0,0,1.38326,2.26391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.44165,626.966,894.518,4.70149,89.9626,100,0.000248756,0.0054633,0.006288,0.000305397,0,0,8.31033,4.70149,0.000248756,0.000305397,4.17428,0,6.37833,0,1.73726,2.83352,7.61334,12.496,5.33185,1.56163,7.32383,22.7367,49.4501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47133,1269.81,1106.78,4.70149,89.9626,100,0.000248756,0.0060051,0.006288,0.000305397,
1,2,6, 01/02 06,0,0,0,0,0,0.273277,0.836618,0.88065,0,0,0,1.10989,1.99055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.83044,626.966,894.518,5.73985,89.9626,100,0.000303695,0.0054633,0.006288,0.000305397,0,0,8.69077,5.73985,0.000303695,0.000305397,3.55342,0,6.31091,0,1.72982,8.56928,7.62576,13.6556,4.89559,2.30527,7.32383,27.7892,55.9695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.85023,1269.81,1106.78,5.73985,89.9626,100,0.000303695,0.0060051,0.006288,0.000305397,
1,2,7, 01/02 07,0.010144,0,1.41698,0,0.0247114,0.546686,0.836618,0.88065,0,0,0,2.83514,3.71579,145.26,0,0,0,0,0,0,0,0,0,0,145.26,145.26,0,0,0,0,0,0,0,0,0,0,0,0,0,9.69625,626.966,894.518,7.50866,89.9626,100,0.000397283,0.0054633,0.006288,0.000705071,0,0,10.5166,7.50866,0.000397283,0.000705071,3.02065,0,6.25836,0,1.74368,31.6114,9.22009,15.9761,5.85378,3.12326,7.32383,51.8542,84.1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6686,1269.81,1106.78,7.50866,89.9626,100,0.000397283,0.0060051,0.006288,0.000705071,
1,2,8, 01/02 08,0.00808378,0,1.22537,0,0.0131756,1.57328,3.34647,3.5226,0,0,0,6.16638,9.68898,118.769,0,0,0,0,0,0,0,0,0,0,118.769,118.769,0,0,0,0,0,0,0,0,0,0,0,0,0,7.57896,626.966,894.518,6.16084,89.9626,100,0.00032597,0.0054633,0.006288,0.000176325,-0.609036,0,8.44469,6.16084,0.00032597,0.000176325,3.3489,0,6.31195,0,1.7538,29.9905,9.36797,17.7211,10.1333,3.0489,7.32383,50.7732,89.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.60515,1269.81,1106.78,6.16084,89.9626,100,0.00032597,0.0060051,0.006288,0.000176325,
